1.806529	2.285577	sil
2.429868	2.949318	trai
2.949318	3.543798	A
3.566885	4.092106	nhay
4.092106	4.646185	xuong
4.646185	5.102146	phai
5.102146	5.754344	ban
6.221848	6.683581	A
6.683581	7.185715	ban
7.220345	7.705164	phai
7.705164	8.293873	xuong
8.686346	9.465520	sil
11.248963	11.878073	nhay
11.912703	12.593759	xuong
12.639932	13.384476	len
13.442193	13.950099	nhay
13.978957	14.469548	xuong
14.469548	14.850477	ban
14.850477	15.433415	A
15.519787	15.825685	sil
15.871858	16.350906	len
16.350906	16.766668	phai
16.766668	17.320747	B
17.626645	18.463536	sil
20.021884	20.564419	trai
20.564419	21.106955	trai
21.106955	21.597546	len
21.597546	22.140082	trai
22.140082	22.624902	xuong
22.613358	23.236697	B
23.311729	23.842722	A
23.842722	24.252509	nhay
24.252509	24.812360	phai
27.351890	28.015631	nhay
28.015631	28.702458	B
28.702458	29.262309	nhay
29.308482	29.949136	A
29.949136	30.543617	B
30.543617	31.115011	A
31.115011	31.715264	A
32.032705	32.759934	ban
32.846509	33.377501	B
33.377501	33.954667	len
33.989297	34.889676	sil
35.957433	36.546142	sil
36.621174	37.192568	phai
37.192568	37.844765	len
37.977513	38.670112	B
38.739372	39.339625	nhay
39.420428	40.089940	ban
40.147657	40.846028	B
40.846028	41.555942	len
41.792580	42.444777	ban
42.444777	42.969998	phai
42.969998	43.541392	phai
43.887692	44.539889	sil
46.265615	46.715804	phai
46.715804	47.235254	nhay
47.235254	48.002884	trai
48.002884	48.666625	len
48.666625	49.168759	trai
49.168759	49.647807	nhay
49.849815	50.461611	len
50.461611	50.998375	xuong
50.998375	51.483194	trai
51.483194	52.019959	trai
52.348943	52.781818	sil
54.351709	55.015449	len
55.015449	55.569529	nhay
55.569529	56.192868	trai
56.192868	56.712317	phai
56.712317	57.295255	trai
57.295255	57.855105	nhay
57.855105	58.495760	len
58.495760	59.067154	phai
59.067154	59.736666	xuong
59.736666	60.377320	xuong
60.556242	61.266156	sil
62.934165	63.494016	A
63.494016	63.932662	phai
63.932662	64.411710	nhay
64.411710	65.052364	xuong
65.052364	65.791136	phai
65.791136	66.564538	len
66.564538	67.072444	phai
67.072444	67.695783	len
67.695783	68.244091	A
68.244091	68.954005	trai
71.453133	71.984126	A
72.105330	72.705583	A
72.734441	73.352009	ban
73.352009	74.009978	len
74.009978	74.621774	ban
74.621774	75.222026	xuong
75.377861	75.989657	nhay
75.989657	76.630311	trai
76.630311	77.213248	nhay
77.213248	77.975107	xuong
