1.256479	1.916861	sil
3.097367	3.681776	phai
3.746060	4.330469	B
4.330469	4.856437	B
4.856437	5.271367	xuong
5.271367	5.686298	nhay
5.686298	6.259018	B
6.592131	7.059658	phai
7.059658	7.609003	ban
7.609003	7.988868	phai
7.988868	8.526525	A
8.608342	8.865482	sil
9.806380	10.320660	ban
10.344036	10.723902	phai
10.723902	11.284934	len
11.284934	11.664800	phai
11.664800	12.219988	A
12.219988	12.716736	B
12.716736	13.149198	trai
13.149198	13.581661	trai
13.581661	13.979059	len
14.014123	14.686193	xuong
14.849828	15.153720	sil
16.573834	17.245904	xuong
17.245904	17.654990	A
17.684211	18.262775	A
18.262775	18.771211	trai
18.771211	19.221206	len
19.221206	19.852367	nhay
20.121195	20.734825	xuong
20.775733	21.214040	phai
21.214040	21.652346	len
21.652346	22.154938	trai
22.260132	22.639997	sil
23.884788	24.375692	A
24.399068	24.761401	trai
24.761401	25.252305	trai
25.252305	25.643859	A
25.643859	26.058789	len
26.058789	26.508784	trai
26.508784	26.964623	B
26.964623	27.478902	trai
27.478902	27.841236	nhay
27.841236	28.367204	ban
28.595123	28.875639	sil
30.453543	31.037952	ban
31.078861	31.581452	 trai
31.581452	31.984694	nhay
31.984694	32.487286	A
32.487286	32.966501	ban
32.966501	33.539222	B
33.539222	33.954152	phai
33.954152	34.374926	len
34.374926	34.824921	A
34.824921	35.204787	nhay
35.333357	35.765819	sil
36.893728	37.320347	phai
37.372943	38.021637	A
38.237869	38.816433	ban
38.816433	39.336557	nhay
39.336557	39.973563	len
40.365117	40.949525	B
40.949525	41.510558	phai
41.580687	42.077434	A
42.077434	42.521585	B
42.521585	42.924827	nhay
43.176123	43.626118	sil
45.145581	45.928688	xuong
45.975441	46.460500	trai
46.483877	46.922183	nhay
46.957248	47.424775	ban
47.424775	47.874770	len
48.365673	48.903329	xuong
48.903329	49.365012	xuong
49.376700	49.920201	nhay
50.247470	50.685776	phai
50.726685	51.223432	trai
53.017567	53.479250	trai
53.479250	53.900025	phai
53.900025	54.361708	len
54.361708	54.899364	B
54.899364	55.325982	trai
55.325982	55.764289	ban
55.764289	56.225972	nhay
56.225972	56.734407	ban
56.857133	57.137649	xuong
57.178558	57.587644	ban
57.926601	58.388284	sil
59.533726	60.118134	A
60.147355	60.626570	trai
60.655791	61.152538	B
61.152538	61.690194	B
61.725259	62.292135	B
62.596028	63.285630	xuong
63.285630	63.694716	ban
63.729781	64.133023	len
64.173932	64.670679	xuong
66.172610	66.944029	xuon
66.944029	67.347271	ban
67.347271	67.814798	B
67.814798	68.364143	B
68.410895	68.779073	phai
68.779073	69.328417	len
69.357638	70.041396	A
70.041396	70.543988	trai
70.543988	70.842036	phai
70.842036	71.350472	A
71.747870	72.227085	sil
