0.168000	0.541714	sil
1.501714	1.851429	ban
1.851429	2.376000	nhay
2.376000	2.873143	B
2.873143	3.366857	phai
3.366857	3.891429	trai
3.891429	4.265143	ban
4.265143	4.642286	phai
4.642286	5.060571	xuong
5.060571	5.468571	A
5.468571	5.900571	A
5.938286	6.154286	sil
7.176000	7.532571	B
7.532571	7.985143	xuong
7.985143	8.379429	len
8.379429	8.880000	B
8.880000	9.161143	len
9.161143	9.696000	xuong
9.696000	10.114286	B
10.114286	10.477714	nhay
10.494857	10.868571	B
10.868571	11.304000	A
11.331429	11.571429	sil
12.284571	12.531429	sil
12.586286	13.001143	phai
13.008000	13.371429	len
13.388571	13.834286	nhay
13.834286	14.256000	trai
14.290286	14.746286	nhay
14.746286	15.113143	phai
15.113143	15.476571	len
15.490286	15.836571	nhay
15.836571	16.224000	xuong
16.224000	16.645714	A
17.729143	17.910857	sil
17.931429	18.332571	len
18.346286	18.747429	nhay
18.747429	19.021714	ban
19.021714	19.357714	ban
19.381714	19.734857	ban
19.806857	20.197714	phai
20.211429	20.499429	ban
20.499429	20.945143	xuong
20.965714	21.243429	B
21.284571	21.706286	B
22.645714	22.813714	sil
22.837714	23.232000	B
23.232000	23.616000	B
23.616000	24.020571	trai
24.020571	24.387429	nhay
24.387429	24.771429	A
24.792000	25.062857	len
25.107429	25.409143	phai
25.450286	25.731429	len
25.779429	26.060571	len
26.084571	26.451429	len
26.496000	26.749714	sil
27.610286	28.025143	xuong
28.062857	28.539429	suong
28.560000	28.992000	A
28.992000	29.276571	ban
29.328000	29.698286	nhay
29.736000	29.982857	ban
30.006857	30.356571	len
30.397714	30.689143	ban
30.689143	31.114286	xuong
31.128000	31.481143	B
32.626286	33.037714	trai
33.109714	33.442286	len
33.545143	33.908571	B
33.932571	34.392000	xuong
34.392000	34.841143	ban
34.854857	35.286857	A
35.286857	35.749714	trai
35.749714	36.229714	phai
36.229714	36.610286	phai
36.610286	36.963429	ban
38.146286	38.629714	nhay
38.629714	39.082286	B
39.082286	39.510857	Trai
39.510857	40.004571	xuong
40.004571	40.368000	phai
40.368000	40.779429	phai
40.779429	41.184000	B
41.184000	41.530286	ban
41.530286	41.886857	nhay
41.886857	42.246857	ban
43.196571	43.412571	sil
43.450286	43.837714	phai
43.837714	44.249143	trai
44.249143	44.633143	nhay
44.633143	44.958857	len
44.958857	45.360000	len
45.401143	45.816000	phai
45.816000	46.200000	A
46.217143	46.546286	nhay
46.546286	46.875429	A
46.889143	47.345143	len
47.502857	47.869714	sil
