0.000000	0.524342	sil
0.524342	1.055714	len
1.055714	1.821531	xuong
1.847491	2.360199	phai
2.360199	2.976746	phai
3.069772	3.621726	len
3.621726	4.192583	len
4.192583	4.600877	len
4.619780	4.967587	sil
4.967587	5.527102	B
5.527102	6.237837	xuong
6.237837	6.755767	A
6.755767	7.428697	sil
7.428697	8.196140	xuong
8.173457	8.778338	trai
8.778338	9.470171	trai
9.470171	10.078833	A
10.078833	10.683714	B
10.713958	11.265912	nhay
11.341522	11.851891	phai
12.048477	12.619334	A
12.747871	13.326289	A
13.326289	13.874462	phai
13.874462	14.486904	sil
14.486904	15.103127	ban
15.103127	15.730691	trai
15.730691	16.411183	xuong
16.411183	16.959356	nhay
17.084113	17.556676	phai
17.783507	18.422412	A
18.501803	19.201197	trai
19.257905	19.870347	nhay
19.949737	20.547058	ban
20.547058	21.068768	ban
21.046085	21.579136	sil
21.537551	22.478897	xuong
22.497799	23.114022	A
23.114022	23.692440	len
23.851221	24.456102	A
24.516590	25.204643	B
25.204643	25.877573	len
25.915378	26.482454	ban
26.482454	27.057091	trai
27.094896	27.703558	phai
27.703558	28.323561	nhay
28.297098	28.936003	sil
28.936003	29.521982	A
29.521982	30.138205	nhay
30.168449	30.796013	ban
30.796013	31.397114	len
31.397114	32.073825	phai
32.088947	32.712730	ban
32.731633	33.272245	B
33.253343	33.922493	xuong
33.907371	34.542496	xuong
34.542496	35.226768	trai
35.245670	35.712381	sil
