0.000000	0.264636	sil
0.264636	0.971590	phai
0.971590	1.621838	phai
1.621838	1.799522	sil
1.799522	2.385500	nhay
2.385500	2.574526	sil
2.574526	3.164285	B
3.164285	3.326846	sil
3.326846	3.927947	A
3.927947	4.098070	sil
4.098070	4.748317	xuong
4.748317	5.024294	sil
5.039416	5.621614	B
5.621614	5.799298	sil
5.799298	6.419302	len
6.419302	6.596985	sil
6.596985	7.281257	trai
7.281257	7.432478	sil
7.432478	7.980651	len
7.980651	8.540166	sil
8.540166	9.197974	B
9.292487	9.810417	ban
9.893588	10.513591	phai
10.513591	10.645909	sil
10.645909	11.231887	phai
11.231887	11.447376	sil
11.447376	11.987989	ban
11.987989	12.180795	sil
12.180795	12.759212	nhay
12.759212	12.948238	sil
12.948238	13.530436	ban
13.530436	13.655193	sil
13.655193	14.195805	ban
14.195805	14.449099	sil
14.449099	14.959468	B
15.137152	15.708008	len
15.708008	16.135205	sil
16.135205	16.751428	B
16.842160	17.428139	nhay
17.526432	18.048142	nhay
18.048142	18.297656	sil
18.297656	18.985708	trai
19.053757	19.586809	ban
19.586809	19.704004	sil
19.704004	20.301325	trai
20.301325	20.596204	sil
20.596204	21.295598	A
21.295598	21.908040	len
21.908040	22.558288	len
22.558288	22.690605	sil
22.690605	23.204754	ban
23.204754	23.794513	sil
23.794513	24.410736	ban
24.410736	24.917324	len
25.144155	25.783060	A
25.888915	26.452210	B
26.452210	26.576967	sil
26.576967	27.249897	trai
27.249897	27.877461	xuong
27.877461	28.172341	sil
28.172341	28.796125	B
28.871735	29.423689	ban
29.423689	29.642958	sil
29.642958	30.251620	A
30.251620	30.417962	sil
30.417962	30.973697	nhay
30.973697	31.242113	sil
31.242113	31.884799	trai
31.952848	32.542608	trai
32.542608	32.776999	sil
32.776999	33.419685	B
33.419685	34.017005	nhay
34.119079	34.773107	B
34.810912	35.362866	B
35.608599	36.209700	len
36.304212	36.897752	phai
37.045192	37.767269	trai
37.816415	38.349467	ban
38.349467	38.999714	sil
38.999714	39.687766	phai
39.725572	40.356916	B
40.477893	41.048749	B
41.071432	41.744362	xuong
41.744362	42.016559	sil
42.016559	42.538269	nhay
42.538269	42.715953	sil
42.715953	43.317054	B
43.358639	44.020228	phai
44.054252	44.753646	xuong
44.863281	45.464382	phai
45.600480	46.171337	A
46.171337	46.791340	sil
46.791340	47.384879	ban
47.483173	48.152322	phai
48.152322	48.825253	len
48.942449	49.547330	phai
49.698550	50.341236	A
50.488676	51.146484	B
51.237217	51.955513	trai
51.955513	52.639785	trai
52.741858	53.392106	len
53.361862	54.068817	xuong
54.068817	54.700161	sil
54.700161	55.433580	xuong
55.478946	56.163218	A
56.261511	56.904197	A
56.972246	57.622493	trai
57.622493	58.295424	len
58.337009	58.900305	nhay
58.926769	59.516528	xuong
59.516528	59.811407	sil
59.811407	60.438971	phai
60.438971	61.115682	len
61.191292	61.852881	trai
61.852881	62.499348	sil
62.499348	63.130693	A
63.130693	63.845209	trai
63.879233	64.639115	trai
64.710945	65.349851	A
65.349851	65.962293	nhay
66.041683	66.654126	trai
66.654126	66.979249	sil
66.994371	67.644619	B
67.689985	68.404501	trai
68.446086	69.001821	nhay
69.069870	69.549994	ban
69.576458	70.249388	sil
70.264510	70.854269	ban
70.888294	71.572566	trai
71.591468	72.279521	nhay
72.389155	73.084769	A
73.126354	73.723674	ban
73.897578	74.551606	B
74.551606	75.250999	phai
75.300146	75.920149	len
75.957954	76.634665	A
76.653568	77.148814	nhay
77.148814	77.424791	sil
