0.000000	0.173903	sil
0.173903	0.665369	nhay
0.665369	1.489520	xuong
1.508422	2.185133	nhay
2.185133	2.816478	nhay
2.937454	3.568799	B
3.644409	4.215266	nhay
4.294656	4.982709	A
5.024294	5.663200	xuong
5.682103	6.358813	xuong
6.358813	7.046866	trai
7.046866	7.587478	sil
7.617722	8.177237	ban
8.271750	8.944680	A
8.944680	9.583586	B
9.765051	10.313224	ban
10.381273	11.001276	nhay
11.046643	11.677987	nhay
11.749817	12.570187	xuong
12.645797	13.265800	B
13.337630	14.010560	B
13.991658	14.592758	len
14.592758	15.216542	sil
15.193859	15.825204	trai
15.855448	16.539720	xuong
16.588866	17.216431	len
17.299602	18.036801	trai
18.089728	18.664365	B
18.774000	19.337295	ban
19.394003	19.979981	B
20.210592	20.770108	ban
20.838157	21.386330	phai
21.420355	22.097066	trai
22.115968	22.633898	sil
22.633898	23.208535	trai
23.208535	23.926831	xuong
23.968417	24.509029	nhay
24.588420	25.246228	B
25.276472	25.809524	ban
25.858670	26.418186	B
26.440869	27.064652	xuong
27.110018	27.616606	nhay
27.684656	28.300878	xuong
28.263073	28.845271	len
28.845271	29.472836	sil
29.450152	30.187351	trai
30.217595	30.826257	A
30.845160	31.374431	nhay
31.416016	32.013336	xuong
32.073825	32.750535	phai
32.829926	33.370539	ban
33.517978	34.145543	A
34.168226	34.663472	ban
34.735302	35.317500	phai
35.317500	36.016894	xuong
36.016894	36.527262	sil
36.527262	37.120802	nhay
37.120802	37.793732	xuong
37.793732	38.500687	len
38.591419	39.139593	nhay
39.162276	39.952402	xuong
40.035573	40.489234	ban
40.489234	40.787894	sil
40.787894	41.404117	A
41.423019	42.069486	len
42.175340	42.802905	phai
42.939003	43.498518	B
43.498518	43.955959	sil
43.978642	44.670475	trai
44.670475	45.335844	trai
45.335844	45.887799	len
45.936945	46.572070	trai
46.572070	47.229879	xuong
47.229879	47.872565	xuong
47.872565	48.076712	sil
48.076712	48.719399	B
48.719399	49.328060	A
49.399890	50.019893	nhay
50.019893	50.609652	phai
50.609652	51.184289	sil
51.184289	51.728682	nhay
51.785390	52.405393	B
52.405393	53.002713	nhay
53.093446	53.732351	A
53.732351	54.378818	B
54.431745	55.021504	A
55.104676	55.645288	A
55.860777	56.537488	ban
56.552610	57.172613	B
57.172613	57.735909	len
57.735909	58.314326	sil
58.314326	59.047745	phai
59.047745	59.732017	len
59.864334	60.454093	B
60.454093	61.123243	nhay
61.225317	61.671417	ban
61.671417	61.985199	sil
61.985199	62.525812	B
62.703495	63.368865	len
63.520085	64.132527	ban
64.132527	64.816799	phai
64.877287	65.433022	phai
65.433022	65.977415	sil
65.977415	66.759980	phai
66.759980	67.398886	nhay
67.398886	68.151207	trai
68.151207	68.809015	len
68.809015	69.591580	trai
69.591580	70.192681	nhay
70.192681	70.861830	len
70.861830	71.565005	xuong
71.617932	72.268179	trai
72.268179	72.933548	trai
72.933548	73.258050	sil
