0.000000	0.086952	sil
0.086952	0.661589	len
0.748540	1.289153	nhay
1.289153	1.402568	sil
1.402568	2.033913	trai
2.079279	2.801356	phai
2.876966	3.568799	trai
3.636848	4.321120	nhay
4.343803	4.982709	len
5.107465	5.666981	phai
5.753932	6.389057	xuong
6.430643	7.065768	xuong
7.099793	7.795406	sil
7.795406	8.430531	A
8.430531	9.186633	phai
9.228219	9.780173	nhay
9.799075	10.483347	xuong
10.509811	11.167619	phai
11.284815	11.870793	len
11.870793	12.025794	sil
12.025794	12.585309	phai
12.585309	12.721407	sil
12.721407	13.235556	len
13.235556	13.511533	sil
13.511533	14.067268	A
14.165561	14.793125	trai
14.793125	15.466056	sil
15.466056	15.991546	A
16.052034	16.664477	A
16.664477	16.868624	sil
16.868624	17.447042	ban
17.541554	18.157777	len
18.214485	18.758878	ban
18.758878	19.412905	xuong
19.412905	19.685102	sil
19.685102	20.237056	nhay
20.237056	20.365593	sil
20.365593	20.989377	trai
20.989377	21.601819	nhay
21.601819	22.263408	xuong
22.263408	22.785118	sil
22.785118	23.416463	xuong
23.416463	23.941953	len
23.941953	24.142320	sil
24.142320	24.652689	ban
24.652689	25.344521	trai
25.344521	25.571352	sil
25.571352	26.130867	len
26.130867	26.217819	sil
26.217819	26.826480	B
26.898310	27.510752	xuong
27.529655	28.149658	xuong
28.266854	28.849052	phai
28.875515	29.393445	nhay
29.393445	29.956740	sil
29.956740	30.523817	len
30.523817	31.196747	xuong
31.234552	31.865897	phai
31.960409	32.444314	ban
32.444314	32.693828	sil
32.693828	33.249562	B
33.321392	33.930054	phai
33.930054	34.652131	xuong
34.674814	35.389330	phai
35.430915	35.975308	len
35.975308	36.130309	sil
36.130309	36.693605	B
36.693605	37.332510	sil
37.313608	37.941172	nhay
37.941172	38.466663	ban
38.538492	39.124471	xuong
39.124471	39.759596	phai
39.823865	40.519478	B
40.564844	41.086554	ban
41.071432	41.744362	xuong
41.857778	42.447537	ban
42.515586	43.022174	ban
43.116687	43.627055	nhay
43.627055	44.292424	sil
44.292424	44.954013	phai
44.988038	45.694993	trai
45.766822	46.409509	A
46.500241	47.116463	A
47.116463	47.252562	sil
47.252562	47.883906	phai
48.001102	48.674033	trai
48.726960	49.380987	len
49.498183	50.061479	nhay
50.110625	50.775995	xuong
50.775995	50.934776	sil
50.934776	51.460266	len
51.460266	52.125636	sil
52.125636	52.685151	A
52.775883	53.301374	A
53.301374	53.467716	sil
53.467716	54.091500	len
54.091500	54.186012	sil
54.186012	54.836260	B
54.874065	55.501629	nhay
55.577239	56.182120	A
56.253950	56.809684	B
56.862611	57.467493	xuong
57.512859	58.166887	phai
58.166887	58.265180	sil
58.265180	58.718841	ban
58.718841	59.478723	sil
59.478723	60.026896	A
60.026896	60.699826	trai
60.699826	61.331171	trai
61.331171	61.520197	sil
61.520197	62.098614	A
62.098614	62.748861	phai
62.748861	63.319718	nhay
63.319718	64.034234	xuong
64.113625	64.684481	B
64.684481	65.361192	xuong
65.440583	65.943390	len
65.943390	66.586076	sil
66.586076	67.160714	A
67.160714	67.833644	phai
67.833644	67.977303	sil
67.977303	68.570843	B
68.570843	69.213529	nhay
69.213529	69.323164	sil
69.323164	69.996094	trai
69.996094	70.612317	ban
70.612317	70.706830	sil
70.706830	71.232320	nhay
71.232320	71.931714	phai
71.931714	72.030007	sil
72.030007	72.589522	B
72.589522	73.186842	B
73.186842	73.508185	sil
