0.000000	0.234391	sil
0.234391	0.930005	len
1.013176	1.636960	B
1.636960	2.529159	xuong
2.529159	3.247456	trai
3.292822	3.943069	trai
3.943069	4.196363	sil
4.196363	4.763439	nhay
4.763439	5.043197	sil
5.043197	5.598931	A
5.598931	5.829542	sil
5.829542	6.528936	trai
6.544058	7.118695	nhay
7.319062	7.859675	B
7.859675	8.351141	sil
8.370043	9.046754	trai
9.046754	9.723465	trai
9.761270	10.354810	nhay
10.354810	11.084448	xuong
11.099570	11.617499	ban
11.617499	11.855671	sil
11.855671	12.350918	len
12.498357	13.042750	len
13.163727	13.715681	trai
13.787510	14.362148	phai
14.513368	15.080444	len
15.080444	15.704228	sil
15.685325	16.354475	len
16.328011	16.955576	ban
16.978259	17.624725	len
17.624725	17.760824	sil
17.760824	18.346802	B
18.456437	19.136928	phai
19.235222	19.817420	nhay
19.817420	20.509253	trai
20.490350	21.140597	trai
21.140597	21.344745	sil
21.344745	21.892918	A
21.919382	22.588532	xuong
22.539385	23.083778	sil
23.061095	23.726464	trai
23.711342	24.312443	trai
24.312443	24.894641	phai
24.913544	25.563791	phai
25.563791	25.703670	sil
25.703670	26.263185	len
26.278307	26.871846	len
26.871846	27.072213	sil
27.072213	27.597704	nhay
27.597704	27.711119	sil
27.711119	28.414293	trai
28.512587	29.087224	B
29.166614	29.661861	ban
29.661861	30.327230	sil
30.327230	30.985038	len
31.068210	31.680652	B
31.767604	32.270411	A
32.512363	33.056757	ban
33.083220	33.854444	trai
33.877127	34.425300	ban
34.466886	35.060425	len
35.060425	35.748478	phai
35.748478	36.402506	phai
36.402506	37.064094	xuong
37.064094	37.704943	sil
